,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist,song_type,Cluster_KNN_2,Cluster_kmean
661,0.614,0.213,3.0,-20.45,1.0,0.0315,0.627,0.0,0.0829,0.417,98.094,audio_features,4LT5hf3slQFGjXkXeG2wE7,spotify:track:4LT5hf3slQFGjXkXeG2wE7,https://api.spotify.com/v1/tracks/4LT5hf3slQFGjXkXeG2wE7,https://api.spotify.com/v1/audio-analysis/4LT5hf3slQFGjXkXeG2wE7,274000.0,4.0,Het het nog nooit zo donker west,Ede Staal,nothot,3,3
662,0.461,0.834,2.0,-4.868,1.0,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,audio_features,6PCUP3dWmTjcTtXY02oFdT,spotify:track:6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/tracks/6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/audio-analysis/6PCUP3dWmTjcTtXY02oFdT,261154.0,4.0,Castle on the Hill,Ed Sheeran,nothot,6,6
663,0.516,0.595,5.0,-4.63,1.0,0.0313,0.0275,0.0,0.109,0.222,119.972,audio_features,5Ohxk2dO5COHF1krpoPigN,spotify:track:5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/audio-analysis/5Ohxk2dO5COHF1krpoPigN,340707.0,4.0,Sign of the Times,Harry Styles,nothot,6,6
664,0.546,0.655,8.0,-6.526,1.0,0.0255,0.386,1.04e-05,0.0983,0.518,80.007,audio_features,77Y57qRJBvkGCUw9qs0qMg,spotify:track:77Y57qRJBvkGCUw9qs0qMg,https://api.spotify.com/v1/tracks/77Y57qRJBvkGCUw9qs0qMg,https://api.spotify.com/v1/audio-analysis/77Y57qRJBvkGCUw9qs0qMg,243667.0,4.0,In the Blood,John Mayer,nothot,8,8
665,0.255,0.525,7.0,-5.996,1.0,0.0365,0.392,0.0,0.0457,0.451,189.981,audio_features,3BUgjvAv6dbJQcAlkXEHot,spotify:track:3BUgjvAv6dbJQcAlkXEHot,https://api.spotify.com/v1/tracks/3BUgjvAv6dbJQcAlkXEHot,https://api.spotify.com/v1/audio-analysis/3BUgjvAv6dbJQcAlkXEHot,212526.0,3.0,Nao ’t Zuuje,Lex Uiting,nothot,4,4
666,0.672,0.655,10.0,-5.021,0.0,0.0311,0.0362,0.0,0.117,0.556,134.945,audio_features,6Qn5zhYkTa37e91HC1D7lb,spotify:track:6Qn5zhYkTa37e91HC1D7lb,https://api.spotify.com/v1/tracks/6Qn5zhYkTa37e91HC1D7lb,https://api.spotify.com/v1/audio-analysis/6Qn5zhYkTa37e91HC1D7lb,201240.0,4.0,Whatever It Takes,Imagine Dragons,nothot,10,10
667,0.569,0.612,4.0,-8.532,1.0,0.0361,0.561,0.0,0.104,0.684,108.493,audio_features,4r2Hbm3U21VczAujZvMNUa,spotify:track:4r2Hbm3U21VczAujZvMNUa,https://api.spotify.com/v1/tracks/4r2Hbm3U21VczAujZvMNUa,https://api.spotify.com/v1/audio-analysis/4r2Hbm3U21VczAujZvMNUa,185243.0,4.0,Iederene Hef Een Reden,Bökkers,nothot,0,0
668,0.548,0.865,0.0,-5.325,1.0,0.0302,0.00171,0.000449,0.457,0.61,116.046,audio_features,7KsZHCfOitA5V9oQYVdltG,spotify:track:7KsZHCfOitA5V9oQYVdltG,https://api.spotify.com/v1/tracks/7KsZHCfOitA5V9oQYVdltG,https://api.spotify.com/v1/audio-analysis/7KsZHCfOitA5V9oQYVdltG,303013.0,4.0,Everything Now,Arcade Fire,nothot,0,0
669,0.593,0.2,8.0,-11.063,1.0,0.0311,0.904,0.0,0.0897,0.17,83.966,audio_features,3xXBsjrbG1xQIm1xv1cKOt,spotify:track:3xXBsjrbG1xQIm1xv1cKOt,https://api.spotify.com/v1/tracks/3xXBsjrbG1xQIm1xv1cKOt,https://api.spotify.com/v1/audio-analysis/3xXBsjrbG1xQIm1xv1cKOt,255067.0,4.0,One More Light,Linkin Park,nothot,3,3
670,0.485,0.278,7.0,-14.06,1.0,0.0307,0.303,0.00011,0.122,0.166,146.012,audio_features,5ALQSecfsZLsWip5CZK9aN,spotify:track:5ALQSecfsZLsWip5CZK9aN,https://api.spotify.com/v1/tracks/5ALQSecfsZLsWip5CZK9aN,https://api.spotify.com/v1/audio-analysis/5ALQSecfsZLsWip5CZK9aN,359769.0,4.0,Through the Barricades - Remastered,Spandau Ballet,nothot,2,2
671,0.677,0.852,5.0,-10.856,1.0,0.0449,0.225,4.04e-05,0.0595,0.93,91.689,audio_features,3tyTt5pEWblt96j1HsXiV5,spotify:track:3tyTt5pEWblt96j1HsXiV5,https://api.spotify.com/v1/tracks/3tyTt5pEWblt96j1HsXiV5,https://api.spotify.com/v1/audio-analysis/3tyTt5pEWblt96j1HsXiV5,390862.0,4.0,Freedom! '90 - Remastered,George Michael,nothot,10,10
672,0.511,0.934,3.0,-4.561,1.0,0.242,0.00403,3.48e-05,0.242,0.668,168.062,audio_features,454I78HEySdcHE8fcVabTb,spotify:track:454I78HEySdcHE8fcVabTb,https://api.spotify.com/v1/tracks/454I78HEySdcHE8fcVabTb,https://api.spotify.com/v1/audio-analysis/454I78HEySdcHE8fcVabTb,272240.0,4.0,Amsterdam,Nothing But Thieves,nothot,7,7
673,0.617,0.635,11.0,-6.769,0.0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,audio_features,6RUKPb4LETWmmr3iAEQktW,spotify:track:6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,247160.0,4.0,Something Just Like This,The Chainsmokers,nothot,10,10
674,0.605,0.822,0.0,-4.833,1.0,0.0438,0.00671,0.134,0.147,0.288,167.997,audio_features,1zB4vmk8tFRmM9UULNzbLB,spotify:track:1zB4vmk8tFRmM9UULNzbLB,https://api.spotify.com/v1/tracks/1zB4vmk8tFRmM9UULNzbLB,https://api.spotify.com/v1/audio-analysis/1zB4vmk8tFRmM9UULNzbLB,187147.0,4.0,Thunder,Imagine Dragons,nothot,1,1
675,0.481,0.632,11.0,-7.117,1.0,0.0333,0.385,0.0817,0.116,0.156,103.323,audio_features,4Sd5tbNP4q8wS64abqwfkN,spotify:track:4Sd5tbNP4q8wS64abqwfkN,https://api.spotify.com/v1/tracks/4Sd5tbNP4q8wS64abqwfkN,https://api.spotify.com/v1/audio-analysis/4Sd5tbNP4q8wS64abqwfkN,670667.0,4.0,Thinking Of A Place,The War On Drugs,nothot,8,8
676,0.624,0.876,9.0,-3.374,1.0,0.1,0.0735,0.0,0.327,0.781,99.943,audio_features,0afhq8XCExXpqazXczTSve,spotify:track:0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve,170827.0,4.0,Galway Girl,Ed Sheeran,nothot,10,10
677,0.631,0.71,7.0,-7.09,1.0,0.031,0.00919,0.00577,0.139,0.243,115.007,audio_features,6RrUUleT9JI0KQHZYBdJMB,spotify:track:6RrUUleT9JI0KQHZYBdJMB,https://api.spotify.com/v1/tracks/6RrUUleT9JI0KQHZYBdJMB,https://api.spotify.com/v1/audio-analysis/6RrUUleT9JI0KQHZYBdJMB,210125.0,4.0,Sunny Days,Armin van Buuren,nothot,6,6
678,0.589,0.242,6.0,-10.517,1.0,0.0442,0.914,0.0,0.0887,0.257,89.749,audio_features,4VuS959DSpr82t3qBqCrWG,spotify:track:4VuS959DSpr82t3qBqCrWG,https://api.spotify.com/v1/tracks/4VuS959DSpr82t3qBqCrWG,https://api.spotify.com/v1/audio-analysis/4VuS959DSpr82t3qBqCrWG,221107.0,4.0,Supermarket Flowers,Ed Sheeran,nothot,3,3
679,0.552,0.89,8.0,-3.409,1.0,0.0342,0.000143,0.0,0.888,0.716,146.525,audio_features,4VgEM12OeaN3GyBV487Me7,spotify:track:4VgEM12OeaN3GyBV487Me7,https://api.spotify.com/v1/tracks/4VgEM12OeaN3GyBV487Me7,https://api.spotify.com/v1/audio-analysis/4VgEM12OeaN3GyBV487Me7,232680.0,4.0,Holiday,Green Day,nothot,9,9
680,0.9,0.845,11.0,-7.306,0.0,0.257,0.465,0.0,0.0724,0.914,111.187,audio_features,0FWhGmPVxLI6jOVF0wjALa,spotify:track:0FWhGmPVxLI6jOVF0wjALa,https://api.spotify.com/v1/tracks/0FWhGmPVxLI6jOVF0wjALa,https://api.spotify.com/v1/audio-analysis/0FWhGmPVxLI6jOVF0wjALa,427360.0,4.0,Rapper's Delight,The Sugarhill Gang,nothot,7,7
681,0.361,0.193,9.0,-17.126,0.0,0.0387,0.889,4.4e-05,0.0879,0.164,64.572,audio_features,6XNGIaXv2xljDcxQ99p65f,spotify:track:6XNGIaXv2xljDcxQ99p65f,https://api.spotify.com/v1/tracks/6XNGIaXv2xljDcxQ99p65f,https://api.spotify.com/v1/audio-analysis/6XNGIaXv2xljDcxQ99p65f,217893.0,4.0,Love On The Rocks,Neil Diamond,nothot,3,3
682,0.503,0.322,0.0,-13.307,1.0,0.0288,0.0951,0.0069,0.24,0.299,113.504,audio_features,31pi9vJJWHZxygk8AoGd0d,spotify:track:31pi9vJJWHZxygk8AoGd0d,https://api.spotify.com/v1/tracks/31pi9vJJWHZxygk8AoGd0d,https://api.spotify.com/v1/audio-analysis/31pi9vJJWHZxygk8AoGd0d,249004.0,4.0,Tuesday Afternoon (Forever Afternoon),The Moody Blues,nothot,8,8
683,0.509,0.867,2.0,-7.275,1.0,0.0506,0.191,0.000111,0.0516,0.385,92.05,audio_features,7nZOHks3CYi2hAfRoVrolM,spotify:track:7nZOHks3CYi2hAfRoVrolM,https://api.spotify.com/v1/tracks/7nZOHks3CYi2hAfRoVrolM,https://api.spotify.com/v1/audio-analysis/7nZOHks3CYi2hAfRoVrolM,265827.0,4.0,Magnificent (She Says),Elbow,nothot,6,6
684,0.426,0.224,6.0,-8.683,1.0,0.0391,0.948,0.0,0.112,0.399,85.728,audio_features,5E5MqaS6eOsbaJibl3YeMZ,spotify:track:5E5MqaS6eOsbaJibl3YeMZ,https://api.spotify.com/v1/tracks/5E5MqaS6eOsbaJibl3YeMZ,https://api.spotify.com/v1/audio-analysis/5E5MqaS6eOsbaJibl3YeMZ,230480.0,5.0,Homesick,Dua Lipa,nothot,3,3
685,0.412,0.619,7.0,-6.39,1.0,0.0723,0.0868,2.55e-06,0.4,0.234,95.943,audio_features,2DlIwu1iDTILEMXA7MUotn,spotify:track:2DlIwu1iDTILEMXA7MUotn,https://api.spotify.com/v1/tracks/2DlIwu1iDTILEMXA7MUotn,https://api.spotify.com/v1/audio-analysis/2DlIwu1iDTILEMXA7MUotn,250053.0,4.0,Beautiful Trauma,P!nk,nothot,6,6
686,0.505,0.68,6.0,-3.423,0.0,0.0336,0.283,0.0,0.175,0.362,139.843,audio_features,1ZyQGXH9dZ4AecevHhKUxi,spotify:track:1ZyQGXH9dZ4AecevHhKUxi,https://api.spotify.com/v1/tracks/1ZyQGXH9dZ4AecevHhKUxi,https://api.spotify.com/v1/audio-analysis/1ZyQGXH9dZ4AecevHhKUxi,195701.0,4.0,World Gone Mad,Bastille,nothot,6,6
687,0.586,0.624,5.0,-5.946,1.0,0.113,0.0153,1.78e-06,0.133,0.267,68.976,audio_features,6lOWoTqVnAWXchddtTH31W,spotify:track:6lOWoTqVnAWXchddtTH31W,https://api.spotify.com/v1/tracks/6lOWoTqVnAWXchddtTH31W,https://api.spotify.com/v1/audio-analysis/6lOWoTqVnAWXchddtTH31W,185863.0,4.0,Leave a Light On,Tom Walker,nothot,6,6
688,0.433,0.724,5.0,-6.126,0.0,0.0372,0.1,0.0,0.0918,0.689,174.006,audio_features,2LIh4uzqq9cXMPzzmcToHl,spotify:track:2LIh4uzqq9cXMPzzmcToHl,https://api.spotify.com/v1/tracks/2LIh4uzqq9cXMPzzmcToHl,https://api.spotify.com/v1/audio-analysis/2LIh4uzqq9cXMPzzmcToHl,268105.0,4.0,Lost on You,LP,nothot,1,1
689,0.572,0.385,7.0,-6.362,1.0,0.0308,0.371,0.0,0.231,0.323,95.799,audio_features,2VxeLyX666F8uXCJ0dZF8B,spotify:track:2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,215733.0,4.0,Shallow,Lady Gaga,nothot,8,8
690,0.56,0.741,9.0,-4.755,1.0,0.031,0.0244,0.0,0.111,0.503,91.202,audio_features,7xKcW6aELNn2U2Q98pOuLz,spotify:track:7xKcW6aELNn2U2Q98pOuLz,https://api.spotify.com/v1/tracks/7xKcW6aELNn2U2Q98pOuLz,https://api.spotify.com/v1/audio-analysis/7xKcW6aELNn2U2Q98pOuLz,223133.0,4.0,Kleine Jongen,Andre Hazes,nothot,6,6
691,0.638,0.444,7.0,-14.221,1.0,0.196,0.127,0.0,0.0905,0.151,173.707,audio_features,2rzZ0IGxgrGUAPwrWn80z7,spotify:track:2rzZ0IGxgrGUAPwrWn80z7,https://api.spotify.com/v1/tracks/2rzZ0IGxgrGUAPwrWn80z7,https://api.spotify.com/v1/audio-analysis/2rzZ0IGxgrGUAPwrWn80z7,153527.0,4.0,Duurt Te Lang,Davina Michelle,nothot,2,2
692,0.795,0.433,4.0,-8.927,1.0,0.0324,0.0853,0.000284,0.0762,0.6,108.947,audio_features,7h2yhVxcZOGyQdOwD4Hu8J,spotify:track:7h2yhVxcZOGyQdOwD4Hu8J,https://api.spotify.com/v1/tracks/7h2yhVxcZOGyQdOwD4Hu8J,https://api.spotify.com/v1/audio-analysis/7h2yhVxcZOGyQdOwD4Hu8J,258013.0,4.0,I Want To Break Free,Queen,nothot,0,0
693,0.697,0.832,9.0,-7.264,1.0,0.0298,0.168,0.00131,0.269,0.979,125.926,audio_features,2grjqo0Frpf2okIBiifQKs,spotify:track:2grjqo0Frpf2okIBiifQKs,https://api.spotify.com/v1/tracks/2grjqo0Frpf2okIBiifQKs,https://api.spotify.com/v1/audio-analysis/2grjqo0Frpf2okIBiifQKs,215093.0,4.0,September,"Earth, Wind & Fire",nothot,10,10
694,0.279,0.361,8.0,-11.99,1.0,0.0316,0.649,0.000478,0.251,0.357,82.157,audio_features,5oSNx87hsjk0Nz0pdQcdct,spotify:track:5oSNx87hsjk0Nz0pdQcdct,https://api.spotify.com/v1/tracks/5oSNx87hsjk0Nz0pdQcdct,https://api.spotify.com/v1/audio-analysis/5oSNx87hsjk0Nz0pdQcdct,171653.0,4.0,Voor Haar,Frans Halsema,nothot,8,8
695,0.798,0.74,11.0,-4.865,1.0,0.0458,0.0419,1.84e-06,0.157,0.834,128.054,audio_features,1cSXzDZt8vzuUp2XREQEJN,spotify:track:1cSXzDZt8vzuUp2XREQEJN,https://api.spotify.com/v1/tracks/1cSXzDZt8vzuUp2XREQEJN,https://api.spotify.com/v1/audio-analysis/1cSXzDZt8vzuUp2XREQEJN,219720.0,4.0,Atemlos durch die Nacht,Helene Fischer,nothot,10,10
696,0.493,0.391,10.0,-9.459,1.0,0.0285,0.706,5.78e-06,0.117,0.245,79.975,audio_features,5TuJOeCeKUG9uoSvlQz5bf,spotify:track:5TuJOeCeKUG9uoSvlQz5bf,https://api.spotify.com/v1/tracks/5TuJOeCeKUG9uoSvlQz5bf,https://api.spotify.com/v1/audio-analysis/5TuJOeCeKUG9uoSvlQz5bf,230653.0,4.0,Zij Gelooft In Mij,Andre Hazes,nothot,8,8
697,0.724,0.469,11.0,-7.216,1.0,0.0303,0.527,0.0,0.113,0.448,104.98,audio_features,3ciQQMSy1lKDqJbwU9l1LT,spotify:track:3ciQQMSy1lKDqJbwU9l1LT,https://api.spotify.com/v1/tracks/3ciQQMSy1lKDqJbwU9l1LT,https://api.spotify.com/v1/audio-analysis/3ciQQMSy1lKDqJbwU9l1LT,205714.0,4.0,Als Het Avond Is,Suzan & Freek,nothot,10,10
698,0.492,0.704,8.0,-5.496,1.0,0.0265,0.12,0.0,0.314,0.347,105.105,audio_features,0Ggi3OHlk3VOcFzUPZjrL5,spotify:track:0Ggi3OHlk3VOcFzUPZjrL5,https://api.spotify.com/v1/tracks/0Ggi3OHlk3VOcFzUPZjrL5,https://api.spotify.com/v1/audio-analysis/0Ggi3OHlk3VOcFzUPZjrL5,219573.0,3.0,De Vlieger,Andre Hazes,nothot,4,4
699,0.239,0.681,0.0,-6.492,0.0,0.0372,0.165,0.0,0.651,0.207,140.923,audio_features,3GCq2T80gTWygAmgYIy2Pt,spotify:track:3GCq2T80gTWygAmgYIy2Pt,https://api.spotify.com/v1/tracks/3GCq2T80gTWygAmgYIy2Pt,https://api.spotify.com/v1/audio-analysis/3GCq2T80gTWygAmgYIy2Pt,259067.0,4.0,Geef Mij Je Angst,Andre Hazes,nothot,9,9
